"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ce99eb705f7740babaa33cfa4663349e",9.33892413776823,-2.9027998840386,0.317200628968916,-9.15130557424921,5.62495732544475e-20,2.98648813394117e-19,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"653a386f271bfc21e33d46ca3d2b21e5",97.5519650589662,-4.37539495406429,0.307895934626302,-14.210629183444,7.87150873594074e-46,1.2628637928531e-44,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA
"6334cabe42d3d2dba3a2839c3d60403f",28.8703598302384,-5.41843570889115,0.359970563438671,-15.052441113881,3.32726487578943e-51,6.63654453603405e-50,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA
"c750b833de1c76923314d431478f3dda",78.5983153457266,-5.32374440286485,0.332684659360285,-16.0023741795062,1.22993888209118e-57,2.8365465468228e-56,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"0e4d5a753eba24ee2ab9526abc0eb8cd",1.87517264654575,-1.04662999127501,0.225080084875587,-4.65003375066938,3.31880713577644e-06,8.30264293628141e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodopseudomonas",NA
"da443f436f8e57bb1ce3c41052e55153",4.01595355482063,-1.53472603835382,0.256640036165415,-5.98007256110509,2.23038245193665e-09,6.6371864900373e-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"08775dccae9e561c12d94ce427d715ba",5.63639099823796,-2.74463004461785,0.298173800944951,-9.20479946903373,3.42309780331428e-20,1.85753395503378e-19,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"879fd92a62c595cbdc922ae1cd6adcaa",3.51879477658127,-1.74050324797889,0.263919979801924,-6.5948142663741,4.25788570352734e-11,1.42832711327417e-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella",NA
"642a83f7510d26bd4141a44a855be95a",4.13920773195576,-2.00811740059487,0.259514575448031,-7.73797539937023,1.01012385924539e-14,4.21170287075195e-14,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella","Nordella oligomobilis"
"4e96ca428de3410650d91805e4e4f1f1",98.104386012696,-7.11582681169134,0.253656889480035,-28.0529609358449,3.67576115639621e-173,2.7127117334204e-170,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA
"844ea6c43f8d7eda0a86db8935f1dc01",10.9873518563216,-4.07610858818715,0.329940147392862,-12.354084885989,4.62994682220467e-35,4.74569549275979e-34,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA
"736976edca4c2b1f7cb62d5de9db0b24",4.80966976718515,-2.6277721854127,0.277197119413788,-9.47979615001004,2.54780306986454e-21,1.44636820427695e-20,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA
"2529a3b4760a821b0ccbe27dfecaa0c9",7.74456175795488,-2.59746357121329,0.303766808936692,-8.55084721173283,1.22188281160855e-17,6.01166343311407e-17,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA
"fb8941cfb1298bee1e78b5962260da77",10.8005087670548,-2.45182078231166,0.348232385463105,-7.04076037916764,1.91193562557729e-12,6.81646614336252e-12,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
"8b60b0086d4ee8207c962088e308026f",2.97804183884095,-1.02577021913779,0.292868610569612,-3.50249286580331,0.000460926126905719,0.000958206990581467,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
"f4683ab03994f79618c11e853fc4e1ba",1.95490619244743,-1.03968507559611,0.242052081210972,-4.2952949232852,1.74461248159564e-05,4.13994858976713e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
"b4a4f260bd6ee848ea394f8b764569bd",2.09031773203399,-1.31378672644239,0.226934348513178,-5.78928106322387,7.06883284818505e-09,2.04580338900414e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
"b7fce796300b860c43108ebc8ba7ab27",3.24493401000197,-1.77132438688924,0.269795658573399,-6.56542954121459,5.18830819381073e-11,1.73256626562548e-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured","uncultured Hyphomicrobiaceae bacterium"
"28e2a83419c30a4589f8d2b82a980aa8",9.12969621433871,-2.4096300319828,0.257046285216787,-9.37430404781214,6.96336271737273e-21,3.89315279198566e-20,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA
"ad6d408e14d4afabd9a855d01ff1c8b5",3.90892358997527,-2.11800622517628,0.268997505437476,-7.87370210638837,3.44298176744576e-15,1.46029916343389e-14,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"2f276f6e58e6818619ed2717ab67200f",27.1592893089191,6.16312397802141,0.373853253188991,16.4854095168347,4.67118965670329e-61,1.2767918394989e-59,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"296ee884fa31386054b980eea190fc36",3.42360079447632,-2.60279218981979,0.265557130044699,-9.80125138941549,1.11199365722588e-22,7.07458033648877e-22,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"68cee33877840ff76a5ae275b950fa56",10.6128838673811,-2.19900520948471,0.265589608644117,-8.27971101998695,1.23474549058259e-16,5.69526357531218e-16,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"c628c83b791028543590aa57896bfdd7",4.1546618172734,-1.09567518205451,0.273260088730893,-4.00964219525499,6.08108242674791e-05,0.000138087348644306,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"01fae3653643d20ee1106d85f17b67a9",70.2193223656311,5.23400034697341,0.377926107159758,13.8492690709004,1.28513125670411e-43,1.72441248626843e-42,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"a6df59b17a38a9331a1d34449b849cf5",16.4111872780096,-4.1663987972292,0.243670943168176,-17.0984637850466,1.52367847762997e-65,4.88902050648225e-64,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",NA
"57da8638ffe6aee9e61eb958f222b369",12.7440055058801,-4.51492547609716,0.262184889576825,-17.2203878087117,1.86732772607905e-66,6.89043930923171e-65,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",NA
