"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"a99697e2cf6943f2ed732c1bb23155e3","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"b44375c08a052bfdb64e5c00e5ca6948","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7244","Planctomycetales bacterium Ellin7244"
"a389278d3f91d10da991717d343d6cf5","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin6207","Planctomycetales bacterium Ellin6207"
"4ace304024754cf33898c0e46f7d2101","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"5a7b0c975b49ab8afa28bb882679ba93","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaera","uncultured bacterium"
"afe60324e2f4a5ae1f60acd14257df1f","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaera","uncultured bacterium"
"bd36dbc6434651c445a5c75d1b28b866","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"867d37538db7de44a5899e60673ef447","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"f5377c0ac3c9aa7147bf920bee5337b9","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"7c299b2b57f00457b0b878c27563d3fb","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"2cbb9016dddadc5affc29caf57a43928","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"ea2c1fab176ab70418b2dd88994b17de","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"3f2e40c58b95c69c8b7e7a03a46542d0","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"be09e6588a13d64b5d9d0dd0f4a7ee3e","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"46b496f845e0ddbf21a732cb36111cb1","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"8f038ebcfd09eb1d55486465afd11e7f","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"a240cb914243efe6556b2196c0abcc26","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"34b92bb65b65223ff18fa52fdc7dd2ae","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"ceb76784563b75fd0318dd0c9038a08f","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"bef6e2161aa0b96b15c4d148d029c88f","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283","uncultured eubacterium WD283"
"838c7d7e4639ccea58f722de53d3e113","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"c00f120a77f188351f3d5af03089168b","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"f2028a0f30481083b76fdf22bdbe768d","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"6d18355b517d453ae6767f96e68e8ab6","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"afa09baf6ecd6daeb08a8ff68698a2a3","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"083f128385ae5d7e3987dcbcafd116f4","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"9d7978de3ef97d92c2b7925fd986ce3e","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"64045dfe5f211aeaeabfc8929620d761","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224","Planctomycetales bacterium Ellin7224"
"701f74184128d5c03efa9cdc4a25917d","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224","Planctomycetales bacterium Ellin7224"
"b73c68f8621b3672c2265289c5fc07ad","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"4db7fcd552ba06ad943e9b3f06a13a87","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"84e7e4b6dc43ae3004f98e50cc78e3e5","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"472aff9672b241fb1c37218804dda123","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"d3ea10559ccbbb2773bb72dbfa697371","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"f402a0a5ab6a62c2dcf4be83989bb5a0","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"adfbafe08e0d709d09a559a1eb207c89","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"a395002aeee8f94bf6e56e1b02ce9581","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"142e575e0557ab8ba16a2a401ede646e","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"c46f400ec27b38f8c17a41a60acc6194","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"fcf7db609bd70a3a6dd3769796dd4add","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"b18e2524aa1d912fdb8721106db4818b","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"2deb7fb0065178f099689912a0ba4b63","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"f7ac536348e4d431c820d04bcb06ab78","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"b24bec1c7352a32a6aba769af629d67a","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"5cc58dea0af9165df893507b3b5ee070","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"72cd9313c844268c79119ab07842aba9","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"42541295e9742fc82693a8b7d51eceea","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"6456a0e004c7b81de8ec7b21164f31b1","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","AKYG587","uncultured bacterium"
"5ee34b595c3db562bf8ef9d9ae9c871c","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02",NA
"6e11276fed9a9ada853d8c279dfb34a4","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","uncultured bacterium"
"355fecd4c9e19294bba88a91f24fb8a2","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02",NA
"27dad1ef2140bb6693ef52221f7d596c","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","I-8","uncultured bacterium"
"fc00e4a1dd3c3c26a7849dedfc5e3f29","Bacteria","Planctomycetes","OM190","uncultured Crater Lake bacterium CL500-15","uncultured Crater Lake bacterium CL500-15","uncultured Crater Lake bacterium CL500-15","uncultured Crater Lake bacterium CL500-15"
"c1c4ae428bbb393a487f36244246b11c","Bacteria","Planctomycetes","OM190","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"729d5a912c3af6cdd7d08e880200e44c","Bacteria","Planctomycetes","OM190","uncultured soil bacterium","uncultured soil bacterium","uncultured soil bacterium","uncultured soil bacterium"
"a4119d505b5fbe4b12362e4c1d38e735","Bacteria","Planctomycetes","OM190","uncultured soil bacterium","uncultured soil bacterium","uncultured soil bacterium","uncultured soil bacterium"
"1918198bd448204e6add1108b62726ff","Bacteria","Planctomycetes","OM190","uncultured soil bacterium","uncultured soil bacterium","uncultured soil bacterium","uncultured soil bacterium"
"c80b98819404db09d8f57ca850e059c3","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae",NA,NA
"7fee92ba44e0e704f58d2f12383b88be","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae",NA,NA
"2ec6088bc9a62de8fa55d68cfc2ffbd3","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"fcac97f9781341f9c508a12a7b611353","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"ba423860ac5355a5604c0afc0b09ff94","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae",NA,NA
"61d089e223ddab0e86622f88ba0d8511","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"00ac3198f2f194b501f3edeb92f69b3c","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae",NA,NA
"c3007c8c012493f25bf29ea94ad581d6","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","agricultural soil bacterium SC-I-28"
"325a6e54164a33dd9e9f50cac941b466","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"71d2be000a87f7ebefb0b45059411e51","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"87c92cc04b36f9542ecdf5990cead7a2","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"1eabd7b0e768520f2d8dfc2540d7dcb4","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"632d3829b37cf493575ae6d264c72c39","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"14ace3dc3df4d443dca3627582e789ab","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"c6a3111d3a2a0c166f703728695f77ba","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"51cb6a00264eeada1da1c050c61c00f4","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"aed5071cd32114ad105bc9ea31d6d6a2","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"f119b98226ecc1b0e9624c81892df672","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"320cfbff1dc5912d965617a89eb983c1","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"421ee2ffbbba4871a4379b6d77ffa826","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"9a6ec64265ffe240b4b8fcecb8ef543b","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"d173f880828f0b0a633b430af709eaeb","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"925dcea1e9032b113ff2641b7c6f4bd9","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"8f070d030237f8debc6f277ecc260deb","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured soil bacterium"
"362aeeff80dafccd913995b4ec8bb860","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured soil bacterium"
"68b45f78aab3c8b0dbdd7d6193c607c9","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured soil bacterium"
"740f944593c4dc940a1d2d53a834cc10","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"961b91bff1335e0dc57f87d790ad6042","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"d9153cef4bddf96b37afda20fdafbb42","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"60435f157ab1ec90b1cb78ef52ff7bd5","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured soil bacterium"
"ecd9efb95bf6041856f63b8b03d0bf46","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured soil bacterium"
"f15c656b9512a47336b2b1417918e88a","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"b5d9bea172b7e584c8e65784a9acc42c","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"c376e899171413829955f5e6997f22ed","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured soil bacterium"
"a6027d4bedbfe56460337dd4f02e12db","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Pasteuria sp."
"c4ec6f825a4bb7ff401a071505c99f22","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"e6d95580e3a095bce53fa361bd5d37a1","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"263fcd17aa79e8a9f538758274abe957","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Planctomycetales bacterium"
"c4522ed3e69c05636858d704bb51501d","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"5fdbede481d86a270ade43a236010418","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"5f02904c779f7a637d137c2d48730d31","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4 lineage",NA
"d7302937931ee8796ab8ce35b2d31861","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"d98f02df83b08786a69c1d4d56465e48","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured","uncultured sludge bacterium A40"
"320a37feeaa1151b995194a462b70baa","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"c450bc73d2860b9f0ea87c31bc5328de","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"3d3048c055d769ba4f3a442782d26e87","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"a39a8db4866478c063ec40e3ec3368d5","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"73961c3672cd0072d98ca790cc07a213","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"de1ff68139ac3897757176957957510a","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"ce407c9cdca03cc73457430f562ebce6","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"cfd5e660074e5a53a1a484c970daa188","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"f9a4e554e34ddd52f2dd2ab97c365dd5","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"e4fdb36ab6e79e377506bd5a89e62547","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"4f4dcbbf51919f00fcdf674f09e076ca","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"b3b78b78947dddeac5c00c4de49a2fe0","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"e8d2499130754a0993c217cf408531cd","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"6580424f4f073a676d16d4a42e1851bd","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"d86236181fc4e0d7b5d340397cd4a47b","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"ddc298d07864bd25ea8b5d3ade4623df","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"d53ce66a677f3f0ebd60718655ace98a","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"38fe1b3cc96791e128953bd221618147","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"3abc431d45a308b66d0aa22279f54a7e","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"83583fd7e5eff62ef27e1da570ef298a","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"e687840fcb9b708ade74f1b9ddae2a79","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"5350c36ee3fb1908db285f344f1cbe79","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"ea4803e14861ee1c65a3308fcbf0260d","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"461fbaba5c5bdd6fae0daab23ddace54","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"aaacd82a19abf78b3e498e22dfe593cd","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"3653250f658a7e0b09411c027c3b6c31","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"f23cb6a6d06ddb4b8a6427885a25a7ba","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"ac5e4e90ac5c42684e15c109f0716db1","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"3b6f6603cf6396c5d64543bdab6fe1f4","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"24cb5881dff16121e5f801fb48e3e1c4","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"0365d32eb2ff06c4f3e47b9c55bee90c","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"b7fffcee5e3a0c7bd899802ee72ee44a","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured","metagenome"
"e07bf1d2e8c1f8a093a7336042d8fa12","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"a93a8ce20433fe6d9e7e8b40779d1cbc","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured","uncultured sludge bacterium A17"
"a762fe65fbb44000123a8f91d002d285","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"e4aaaf91b157c19d1bae0073ff3023a7","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"d79273ae22108f3cbcca8c70f66d9165","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured","uncultured Pasteuria sp."
