"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"bfe5052ecca654bc6216e602786ff1ca",4.67479606030939,-2.33946200925216,0.254800259301311,-9.18155270197609,4.24919551470168e-20,1.77169846884172e-19,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured","uncultured Planctomycetia bacterium"
"d87af09183df3342d2a5ebe1d95c8cdc",2.91821488824699,-1.41333296752743,0.231571751493566,-6.10321836930399,1.03953660469669e-09,2.51533775169233e-09,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"9231f0745a5781f18943f7621b1bcf48",2.38570646074923,-1.320777327485,0.217353797408127,-6.07662411807312,1.2273900975093e-09,2.92198029665117e-09,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured","uncultured Zavarzinella sp."
"78a4c558b7f9934dfedca8643708a9fb",3.77560423826053,-1.89053076874715,0.262585964766444,-7.19966419541378,6.03610296633391e-13,1.76771586871207e-12,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","Gemmata sp. Fl1-1"
"ea60a58db230cf7de06721374196557e",2.35708529546654,-0.823692937734683,0.23766744906341,-3.46573727694161,0.000528779710676753,0.000903332005739453,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","Gemmata sp. Fl1-1"
"7b745500dbb5a5da33ee97842e0594db",4.66085596111687,-2.4569732998125,0.227359402028508,-10.8065612325301,3.20458590132619e-27,1.86219243714861e-26,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"760ce8c3b6416dfb776fae89fc2c21df",2.07484153058372,-0.985372220540556,0.215102318274541,-4.58094653951103,4.6287616672509e-06,9.38468711656913e-06,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus","uncultured bacterium"
"f4ffd84e8969e347d69ddb9ef165800e",3.97699472209805,-1.98834791011793,0.264817941996671,-7.50835798785464,5.98735895459312e-14,1.81838308991346e-13,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","Gemmata sp. Ha1-2"
"5c80b6bff44baa2a0924ef2d3d2b672a",7.41506079634914,-2.85693118286666,0.280429238146231,-10.1877079642348,2.25006488864239e-24,1.15315825542923e-23,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"cd35f8f711b3e70009855d6abd80ee3c",2.58283675079336,-1.58983574551311,0.233011923108347,-6.82298023339287,8.91709296204805e-12,2.47399045338025e-11,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"9fef9cc2759f9f073d36c86694cdbd1a",3.53983999541404,-2.09824890923075,0.240108797458509,-8.73874231781671,2.357198438692e-18,9.013535998729e-18,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"4321f73554b2ab9d93f70ee59cc93fcf",18.7949329483844,-3.90899366113734,0.284917396010668,-13.7197437428179,7.73382591479232e-43,9.20574762115602e-42,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"106a8da07ec9c50d25986886beaa33dd",4.39394275293754,-2.32258074524693,0.271884784300186,-8.54251829952567,1.31327895302535e-17,4.79801914521144e-17,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","Gemmata-like str. CJuql4"
"9dd0da6df4c89fcd843bdda45968962a",2.64790249249645,-1.60189411650491,0.224596494278535,-7.13232021564109,9.86909422323879e-13,2.86747698297253e-12,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"0647e26c39a2525f40783148f7037061",2.74221412964312,-1.40120827371034,0.233162236685424,-6.0095849723762,1.8599885781245e-09,4.38553217461943e-09,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"8ce52db0ce78d90df20fb38e476e6390",4.18021482353715,-1.35812159163265,0.254165793315686,-5.34344757378817,9.11952137337032e-08,1.99118543596074e-07,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"dc37ca494839df86e7e3760e6efde085",5.81084027050646,-2.7043368329339,0.275577776165847,-9.81333426287025,9.86537998475211e-23,4.72769508360198e-22,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"ae05d41ead65f720b381bf91dc020e3d",3.13502107158856,-1.93586126748506,0.241008117559817,-8.03234881499206,9.56240369197512e-16,3.19323706998988e-15,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14","uncultured Planctomycetaceae bacterium"
"7da11554b94a1296c265a1c5e7e1d1a6",16.7298649221662,-3.65983168675156,0.346977834065643,-10.5477391563266,5.2034093172252e-26,2.86575826575537e-25,"Bacteria","Planctomycetes","BD7-11","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"626e8cadaf434c0bfa78c13d1dbde018",2.41035633563059,-1.24379261428469,0.24894166166109,-4.99632165217084,5.84341659579765e-07,1.21820379878493e-06,"Bacteria","Planctomycetes","BD7-11","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"d9b6495eeb3de29254fcdf9d3be0bf6c",2.15152180667904,-1.44621506000827,0.237877567666652,-6.07966137452234,1.20436618610902e-09,2.8857865108716e-09,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Crossiella","uncultured bacterium"
"6e2f5946722ea3e9dcd0bda08a45f063",33.3815122802486,6.65440936769884,0.344209391493279,19.332445691938,2.86509175323913e-83,1.60608675980368e-81,"Bacteria","Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae","Quadrisphaera",NA
"b52caa9e10a3f3d203d36f91bc96ada0",2.87179038940521,-2.14459036837466,0.267383062741711,-8.02066647896209,1.05172937688327e-15,3.49628955017952e-15,"Bacteria","Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae",NA,NA
"49273f866f16e4c7d72cccd7f94d4948",1.80310357959901,-0.968011708473051,0.229535633646849,-4.21726114195577,2.47287538318368e-05,4.74021307218066e-05,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA
"a9e6a651d64edc9837b46744b9fee135",6.46401123722382,-2.44531391430084,0.269734318080026,-9.06563885421266,1.23876173232891e-19,4.99566206808051e-19,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA
"d2389f15770d02be5daca21c30a430c3",6.68983142764313,-3.04319212079454,0.261305516336351,-11.646107451009,2.40181199259866e-31,1.79044166720991e-30,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae",NA,NA
"867e3329dfa8b967e4980310428290b4",2.22700765006668,-1.07837490793946,0.241468588898103,-4.46590139471316,7.97323292498793e-06,1.59464658499759e-05,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"41d4e7238c42c3c3056445ba988fae71",3.95996888791815,-1.39383552788409,0.238823012805001,-5.836269761081,5.33824421746579e-09,1.24278366955513e-08,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"b89019bccfeb1087832e012447188fed",2.513167197415,-1.1334730059304,0.229355861983994,-4.94198402484913,7.73315536483087e-07,1.60310917394528e-06,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"b3f1f3d13b09b371c10a8314c7d5d95a",4.77388672343621,-2.58565200994532,0.236611603046643,-10.927832687206,8.48507831787012e-28,5.09104699072207e-27,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"b7f0a6d9900ec553d9c26ec5419b0f5a",4.21215769765866,-2.05480339284771,0.260595188218753,-7.88503965438852,3.14435650309302e-15,1.02678544216046e-14,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"945c3fc8eecdf723f6a219e2207ce722",47.439809056161,-5.89654380555368,0.231548424732964,-25.4657046894356,4.73011981332605e-143,3.49082842223463e-140,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"6457007654d4861a9a66b491f93a6cd6",3.25638456278464,-2.04913630861688,0.233289957942902,-8.78364558288619,1.58259821083399e-18,6.11496062615436e-18,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"e1978ed579d0e6fdd7d2acea861097c3",2.18622981941516,-0.904355121382335,0.238424437638881,-3.79304709843576,0.000148809917894184,0.000263994517802663,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"d2c46470bb319c3683bc8bcadff3dbfd",3.55041747557387,-1.704059339414,0.245880995042475,-6.93042314685458,4.19583664516604e-12,1.18188070386738e-11,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"7ca560584d927b8f132a9621f78e2bbf",2.39228745232806,-0.972868586726144,0.231731776010269,-4.19825283988258,2.68982214292127e-05,5.08997113198949e-05,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA
"a1361dbb3112472e06ed2279043f3338",1.98265680471616,-0.942180757092412,0.212935997526253,-4.42471337884639,9.65704115051387e-06,1.92099632589737e-05,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA
"72d8ab53c8d6df81dc13ba61a18d3e19",18.3092454352194,-4.29476585556868,0.233290927189012,-18.4094851322232,1.10265839739064e-75,4.52089942930162e-74,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella",NA
"993f63f6e1b7267aae5736f3e9617c02",2.31086944062894,-1.61181621176145,0.239052019386659,-6.74253334440311,1.55648505773257e-11,4.25439249113568e-11,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","uncultured actinobacterium"
"c79c0c28aa824f24c15d57a66a8cc99e",1.80845272912328,-0.906845472760153,0.212133073788932,-4.27488960850323,1.91232022364086e-05,3.72372645131122e-05,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinoallomurus",NA
"8b454530cda879153d095446bbc2b7b4",17.5083146985714,-4.14079268850385,0.32701626727503,-12.6623446686868,9.56007595019627e-37,8.60406835517665e-36,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"da38b30e32a9211555abbb4794cbe945",68.9490140492178,-6.38643095347342,0.368186513086288,-17.3456406644007,2.12792457411731e-67,6.2816333427943e-66,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura",NA
"b502de99ec1413636c500e1f29a8f1be",84.3815426543693,-5.62439684413367,0.337911231258565,-16.6445987106891,3.31178720692412e-62,8.14699652903335e-61,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura",NA
"1f9a96b7ec3843f95917d68670162152",4.26558198131237,-1.59026129748257,0.275819368275836,-5.76558965899819,8.13728276200724e-09,1.88254378632017e-08,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Sphaerisporangium",NA
"12a320c95280c8056da4fd54b0554632",7.91872933393152,-3.77350471414775,0.259556001776899,-14.53830652466,6.92855514754914e-48,1.04352524467169e-46,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Nonomuraea",NA
"c690e4c04aa531cc46b9ff84dde91a8a",6.0370186358385,-3.30980820001093,0.239756185857621,-13.8048917827566,2.3812984656235e-43,2.9289971127169e-42,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Microbispora",NA
"fab7d723d9337f891eca9f0677971c05",113.045584285671,-7.56547458916138,0.307004842639732,-24.6428509860328,4.39045085429057e-134,1.08005091015548e-131,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"86d2d83aa6ee49112f44b6d828fb6c36",56.1382340571541,-4.34244623563814,0.228774896494066,-18.9813056510367,2.43469831704624e-80,1.12300459873758e-78,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"04ef77d248966c062009ee7ae267baf9",17.1543601443854,-3.41124510487103,0.334795036475045,-10.1890551926545,2.21910326410494e-24,1.14524350273388e-23,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"78e53423a5871630b669ad22165b2945",12.7207542295107,-3.04586757429134,0.328638514415294,-9.26813943189366,1.89421169575166e-20,8.17501889745452e-20,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae",NA,NA
"62b4bf11ed42da1b25498ec4b3b3ca8d",32.3568745776217,-5.743364979091,0.28253191709466,-20.328198803701,7.24121794934114e-92,6.6800235582672e-90,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"8b92be7eb06634675c336b911493945d",63.1699898032731,-4.02622815880975,0.360073872059223,-11.1816726267424,5.01360275828611e-29,3.33336832037401e-28,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"f9448a7b1b916f2a43cb59ead0b4a6b2",62.8367251501053,-3.59510602939924,0.339453769732003,-10.5908561046106,3.28572950515989e-26,1.83702149606666e-25,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"f799c432faf87fbc38c4dae2c9ae635f",11.2514104598844,-4.07826014420189,0.268547816053349,-15.1863463428491,4.35528081726826e-52,8.03549310785994e-51,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"b46a90515acc7525942d42e2bfe8f973",5.55927145934275,-2.96536669288814,0.274035509226301,-10.8211038097231,2.7346382100651e-27,1.60171666589527e-26,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"e61a02be209f0af4762395553ddaf020",2.35787880900714,-1.61347418026947,0.245113407058215,-6.58256192361713,4.62410110586278e-11,1.19739881267605e-10,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"16a1b9dc9f773a7a2677ebd993ea1aea",4.31030455135504,-2.42837390110179,0.217555504982461,-11.1620889634466,6.25053486459115e-29,4.11865600898953e-28,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"5b5ab14bfc667773161540e913854978",13.3758017401335,-4.1046910655295,0.2950215722576,-13.913189581762,5.26769274907867e-44,6.70268491175871e-43,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"98041a3dc5c07f2f745858bd1265d9e7",2.0369654961469,0.978471451883613,0.239613634793604,4.08353828748701,4.43551172537768e-05,8.26618094274931e-05,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"89debdc4559a3e0702bb600e19e9b1b5",13.9180815212325,-4.25256418226994,0.311656829050295,-13.6450216580483,2.16149283233848e-42,2.49247142229031e-41,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"72ea70653009fc9bef5ba39799c686b5",77.9794292216423,-6.11080325491395,0.379376412675972,-16.1074939050921,2.25999280702629e-58,4.9055137987806e-57,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia",NA
"0affde2912c45621f0dcf61effb98b2d",6.49692914455337,3.33154646309005,0.291506782511536,11.4287099407651,3.00540579652237e-30,2.13268219022453e-29,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1",NA
"c1c2de9a1df30cf6fe7a262f159b761e",2.07027133567124,2.01706673525041,0.245277447947576,8.22361269708549,1.97463047817931e-16,6.87394949479401e-16,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium 1",NA
"6c3f9487edaa120a93ccc638075eb3a7",10.7388080928374,-3.72877428102105,0.255540563615113,-14.5917118921175,3.17138600503375e-48,5.20107304825535e-47,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"c493f6987a4f0704bdfe198167872cf3",21.772528908052,-4.01644099378652,0.319870727185107,-12.5564506297015,3.66403952594432e-36,3.10811628752518e-35,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"7b60177df35e320490a484da59041f42",5.0075786905787,-1.06174456953973,0.244167846455101,-4.34842091190318,1.37121248629647e-05,2.7203086421688e-05,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"69774030c3703a0a02b7004a6da95557",2.93966204282064,-2.1172384787997,0.227485825435607,-9.30712265146831,1.31342178554635e-20,5.74562406390931e-20,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora",NA
"24fe8d3a3120807600557bfc4575f770",7.80383658469785,-3.27814211274873,0.29456888967343,-11.1286093938263,9.10447374831006e-29,5.89394879495862e-28,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"f5ae9a261662927f2a66ea8ac254961d",5.8487231260197,-3.32412170682804,0.28373505729217,-11.7155833281648,1.06058724486628e-31,8.06921017228159e-31,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora","uncultured actinobacterium"
"d424bffd059a5fa8e59b140b8df62ed4",7.14571127911005,-2.4494924317486,0.280547019486698,-8.7311297629549,2.52141189726753e-18,9.59176278445071e-18,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium",NA
"0b88aea22a56452f7a6b297f43a283a5",8.97501751308151,-4.07896711696673,0.22978492260597,-17.7512391618542,1.68592639709352e-70,5.65551673206828e-69,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"536c26760167de37042fea112773d33b",5.92303353660035,-2.96097384594653,0.256562303174621,-11.5409544165623,8.20101757679316e-31,5.93367742320917e-30,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Hamadaea",NA
"b8540bfaf600167819612d1d3f324ce6",8.32858944901048,-1.28541799939878,0.279338289167919,-4.6016534404493,4.19150203662942e-06,8.5215661240565e-06,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis",NA
"cdfa242be20bae137c356d7ff36c1391",2.75510314880868,-0.982724639405053,0.233753072564199,-4.20411431869051,2.62106448338115e-05,4.98542677509095e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leifsonia",NA
"518f9d876b9fc00e965940834ec0396e",12.3233505306524,-3.55317835577903,0.311365479550494,-11.4116001584652,3.65934816523533e-30,2.57199899613683e-29,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"3f60c76f601f7227c9027491c1afbeb9",12.9030466648303,5.16595457424759,0.323689328381532,15.959607318776,2.44263368477612e-57,5.15046759818509e-56,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"f377d567540926286a31aac7fdd90a0c",2.24972094825418,-1.02354436693039,0.241650560155496,-4.23563829635555,2.27903383647405e-05,4.38001815447356e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"961692b0e294200e86b99c0f57762291",6.62336383660829,1.16272435719164,0.28030767382736,4.14802899012946,3.35349942163384e-05,6.3134759519535e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Curtobacterium",NA
"b41489d566a6401471c682a620207f96",1.51270898825169,0.926499084471295,0.21817752915383,4.24653761578742,2.17099345972497e-05,4.19422296669379e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"8bdd148e3d8e635abe4064109d57f6b2",4.87621319584366,-2.42834020250829,0.284368439512282,-8.53941529753837,1.34902705557584e-17,4.90434466509837e-17,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Paenarthrobacter",NA
"235013061b89eadcdaf86d5232311e59",2.48410166352611,-1.50560190561189,0.243753095390851,-6.17674989192525,6.54346062582336e-10,1.58851116508475e-09,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter",NA
"dc19b624b1283fc99bbd46965fe671e7",15.0744705120398,-3.08477043747889,0.318971239778731,-9.67099867567616,4.0045100235251e-22,1.89444128035995e-21,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae",NA,NA
"e7f72ece319ebdd962ba862e893aef91",53.2715675196944,2.70109499818399,0.2902010860192,9.30766674665471,1.30671256722939e-20,5.74562406390931e-20,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcus",NA
"a89beb9e0ba695bd5d0c6656ec39125b",16.7424731151801,4.16250183174526,0.315540241458025,13.1916671309862,9.79938873635428e-40,9.64259851657261e-39,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA
"5d57936ad3dda82b735a186f0ad7c541",1.91386961108801,-0.847395544915267,0.220259036461904,-3.84726801009969,0.000119442287202012,0.000213952446492924,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","bacterium Ellin6515","bacterium Ellin6515"
"de5130912235f0dc30c12506e069882f",2.62081572143694,-1.94799086924457,0.26491747772212,-7.35319876209857,1.93518838642007e-13,5.80556515926022e-13,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","bacterium Ellin6517","bacterium Ellin6517"
"a39147489bc089fa2873385b13eb00ac",5.51417573267621,-2.95733982225238,0.275856637927838,-10.7205679169699,8.15013506611247e-27,4.66263540991551e-26,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","bacterium Ellin6517","bacterium Ellin6517"
"748921691f28203e01f8220ea52cf9b6",3.0156827627027,-1.24448088420845,0.236282790072786,-5.26691293862365,1.38736960733385e-07,2.99379757372041e-07,"Bacteria","Actinobacteria","Thermoleophilia","uncultured","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"e312853bceb278d95511ce7d6df807a9",3.06073481457467,-1.70021464040205,0.254402451504038,-6.68316924758511,2.33829253950479e-11,6.29193507614707e-11,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","metagenome","metagenome"
"f8fce7466441b70fb3bf82d53dfb48d2",8.02724935618043,-3.18512347943049,0.287309191641081,-11.0860479653901,1.46623324174917e-28,9.40939245574685e-28,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"95a52c4fd6fb53acdbd4645083b7168d",1.79609198064744,-1.05473589808497,0.242671018372679,-4.34636119779733,1.38414571637277e-05,2.7386046613488e-05,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"fba4efff2147dd26f83bd981065e65db",13.9127715604144,-4.29996225253921,0.298165036973508,-14.4214167300952,3.79472386577459e-47,5.6010124258833e-46,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","metagenome","metagenome"
"999b3fd9656ab0644e8f97e19261d010",2.22924886627174,-1.28407213711598,0.245124782603412,-5.23844273711601,1.61937204772089e-07,3.47411793958725e-07,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","metagenome","metagenome"
"e8ff825c2a271dafd8b1f166107f3a54",2.65671678137627,-1.13778378597447,0.248543718112922,-4.57780142106643,4.69888432494108e-06,9.50075789536032e-06,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"dd30b1a41e5c2c8cc57a264eeeda0a73",2.85880294975576,-1.79349709572678,0.248213067149393,-7.22563528312278,4.98764673223951e-13,1.4723533153571e-12,"Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter","uncultured actinobacterium"
"fe70b492c640c99e3979207f682f33ca",2.13733485853361,-1.2868177910049,0.215451791530543,-5.9726483677091,2.33432684342892e-09,5.48641149825013e-09,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"7357332784b8b4fecadb5acbd4d19216",4.85918104845965,-2.70116180340704,0.301744787695267,-8.95180932217115,3.49702630860378e-19,1.36550551097862e-18,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"d12f23e1bb3ae66f8c90ae3a573caa4c",1.98227463886211,-1.0851621964037,0.207084193483336,-5.24019809600304,1.60404311897942e-07,3.45126478660878e-07,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Parviterribacter","uncultured bacterium"
"1b8a8d7e04391cf4b147605b832ccf58",4.32958504904069,-2.26506075935529,0.206961689050957,-10.944348056599,7.07246902082121e-28,4.34956844780505e-27,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"63d7c5fad6ffc97a6fab8cee6441eda8",4.65579805995672,-1.63816160117668,0.256714599314291,-6.38125609354654,1.75641296204329e-10,4.43915330817791e-10,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"a1e03d8524f7a345477fe05349c37164",12.4477975491981,-2.64801491206491,0.287835301677188,-9.1997572800667,3.58759208646975e-20,1.51293883417982e-19,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"a939e495136bf23c45468de989f13239",3.08791959090558,-1.56500736790133,0.237218540081804,-6.59732315763194,4.18647587474841e-11,1.09173823164817e-10,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"6fb2bf871edb16807eb28260e631e09a",3.22667364234749,-1.9343365100928,0.24823903042123,-7.79223358555049,6.58348799595878e-15,2.12166556376313e-14,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"6c7188f030b80a7cd147ec3fec22feae",2.75399183456059,-1.48799545082252,0.238543556144781,-6.2378354497214,4.43666981980272e-10,1.09874574732027e-09,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","JCM 18997","uncultured bacterium"
"4ddb41575be277d8433008d72bfef998",24.2755545153542,-4.660276016882,0.341450842541645,-13.6484537047631,2.06207757636297e-42,2.41557658945376e-41,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"705aa396baafa0b2c3ebbce8091ef350",26.0701433084449,-4.81249298456592,0.330634568078957,-14.5553231548877,5.40300105122912e-48,8.48386122512147e-47,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"a82e58c4a98e91a32a5467590b168f2c",4.18703273380604,-2.67436337438631,0.279795363225616,-9.55828339524628,1.19725998250356e-21,5.55709350369575e-21,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured bacterium 5G12","uncultured bacterium 5G12"
