"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"16b35d90a70f49dc8ae8a9ee6d920c9e",4.37042184415628,-1.9898022085314,0.244549989901217,-8.13658675404223,4.06577537482896e-16,6.66787161471949e-15,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA,NA
"192b8083e1c8328740789da7c6d1d100",1.76197818514181,-0.808827378637782,0.214855783917135,-3.76451293929201,0.000166874027633476,0.000488702509498038,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Paludisphaera",NA
"50410affe76c92ebc856217eabf671f2",2.0495382271328,-1.3572748960088,0.23099561445031,-5.87576045215682,4.20906617064356e-09,2.87619521660643e-08,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"7b745500dbb5a5da33ee97842e0594db",4.66085596111687,-0.696974341910782,0.190159039600376,-3.66521803736226,0.000247127949763229,0.000695249802108999,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"86bd3bfd26dbbf0f64aae4c08a6458da",1.39843011127882,0.775548324204867,0.210737300526873,3.68016636004109,0.000233081842375306,0.000661593844896062,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"8ce52db0ce78d90df20fb38e476e6390",4.18021482353715,1.37444634585329,0.210308262625104,6.5353891886948,6.34443416522675e-11,5.92682584042701e-10,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured",NA,NA
"12ec806aa3bb20d945a932be88bf95a2",6.15703405347252,2.82986988943842,0.273209428795653,10.3578778445272,3.85418198704842e-25,1.35446966973416e-23,"Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora","Catenulispora yoronensis"
"0cb62f832597470ddff0e7b1bcab52c2",1.86721748488903,1.00426138306693,0.22898919286934,4.3856278564201,1.15651701386612e-05,4.51592357795342e-05,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","uncultured",NA,NA
"d9b6495eeb3de29254fcdf9d3be0bf6c",2.15152180667904,-1.24451895137891,0.233273228445716,-5.33502691102215,9.55303881640089e-08,5.26130048246557e-07,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Crossiella","uncultured bacterium"
"b52caa9e10a3f3d203d36f91bc96ada0",2.87179038940521,-1.80279244327287,0.261535737726077,-6.89310171889796,5.45888108664132e-12,5.8386293361468e-11,"Bacteria","Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae",NA,NA
